OBJECTID,Rijksmonumentnummer,Gchw_nr,Gemeente,Plaats,Straat,Huisnummer,Toevoeging,Postcode,PHT,Opmerking,Type_object,Functie,Status,Waardering,Datum_pl,Bouwjaar_v,Bouwjaar_t,Datum_inv,Hoofd_object,Aanvullende_informatie,X_Coordinaat,Y_Coordinaat,URL_biotoop,Biotoop,Molens_hoofdstypen
"7113",0,3021,Arnhem,Arnhem,Jagersweg,"16", ,6823LL,6823LL16, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192949,446579,,Biotoop,
"4304",0,17259,Lingewaard,Haalderen,"Hoek, De","5", ,6685BD,6685BD5, ,landarbeiderswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,192763,432816,,Biotoop,
"5308",0,42841,Arnhem,ARNHEM,Geitenkamp,"45", ,6823HD,6823HD45, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925",8-7-2004, , ,192957,446077,,Biotoop,
"5313",0,42906,Arnhem,ARNHEM,Julianalaan,"7", ,6824KG,6824KG7, ,onbekend,onbekende functie,gemeentelijk monument,middenkwaliteit,5-7-1994, , , , , ,192780,445378,,Biotoop,
"7106",0,2887,Arnhem,Arnhem,Hertenlaan,"7", ,6823LC,6823LC7, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192936,446515,,Biotoop,
"4523",0,5038,Arnhem,Arnhem,"Wagenaarstraat, Doctor","30", ,6823EP,6823EP30, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1923", , , ,192946,445964,,Biotoop,
"4524",0,5047,Arnhem,Arnhem,"Wagenaarstraat, Doctor","39", ,6823EM,6823EM39, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1923", , , ,192977,446004,,Biotoop,
"4548",0,2731,Arnhem,Arnhem,Geitenkamp,"57", ,6823HD,6823HD57, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925", , , ,192939,446086,,Biotoop,
"4549",0,2737,Arnhem,Arnhem,Geitenkamp,"67", ,6823HD,6823HD67, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925", , , ,192915,446130,,Biotoop,
"4550",0,2742,Arnhem,Arnhem,Geitenkamp,"75", ,6823HD,6823HD75, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925", , , ,192919,446128,,Biotoop,
"4557",0,2860,Arnhem,Arnhem,Hertenlaan,"1", ,6823LC,6823LC1, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192919,446508,,Biotoop,
"5518",0,2175,Arnhem,Arnhem,Bernhardlaan,"11", ,6824LA,6824LA11, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-9-1999,"1953","1954", , , ,192952,445373,,Biotoop,
"5521",0,2178,Arnhem,Arnhem,Bernhardlaan,"17", ,6824LB,6824LB17, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-9-1999,"1953","1954", , , ,192952,445373,,Biotoop,
"8365",0,2726,Arnhem,Arnhem,Geitenkamp,"49", ,6823HD,6823HD49, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925", , , ,192957,446073,,Biotoop,
"10267",0,3022,Arnhem,Arnhem,Jagersweg,"18", ,6823LL,6823LL18, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192947,446577,,Biotoop,
"7466",514482,12,Apeldoorn,Apeldoorn,Amersfoortseweg,"1", ,7313AA,7313AA1,Bij,opslagruimte,nijverheids- en industriele functie,rijksmonument,hoge kwaliteit, ,"1906", , , , ,192974,471123,,Biotoop,
"8373",0,2543,Arnhem,Arnhem,Druckerstraat,"21", ,6823HR,6823HR21, ,bejaardenwoning,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1930", , , , ,192967,446146,,Biotoop,
"8378",0,2862,Arnhem,Arnhem,Hertenlaan,"13", ,6823LC,6823LC13, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192951,446522,,Biotoop,
"8379",0,2866,Arnhem,Arnhem,Hertenlaan,"21", ,6823LC,6823LC21, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192969,446531,,Biotoop,
"10268",0,3024,Arnhem,Arnhem,Jagersweg,"20", ,6823LL,6823LL20, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192945,446579,,Biotoop,
"10315",0,42713,Apeldoorn,APELDOORN,Soerenseweg,"71", ,7314JE,7314JE71,Bij,grafmonument,religieuze functie,gemeentelijk monument,middenkwaliteit, ,"1885","1940",30-6-2004, , ,192737,470294,,Biotoop,
"10327",0,3526,Arnhem,Arnhem,"Biesterfeldstraat, Lippe","19", ,6824LJ,6824LJ19, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-9-1999,"1953","1954", , , ,192902,445414,,Biotoop,
"10328",0,3528,Arnhem,Arnhem,"Biesterfeldstraat, Lippe","23", ,6824LJ,6824LJ23, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-9-1999,"1953","1954", , , ,192973,445492,,Biotoop,
"10329",0,3531,Arnhem,Arnhem,"Biesterfeldstraat, Lippe","29", ,6824LK,6824LK29, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-9-1999,"1953","1954", , , ,192973,445492,,Biotoop,
"7484",0,1727,Apeldoorn,Wenum-Wiesel,"Enkweg, Wieselse","50", ,7345CM,7345CM50, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1825","1875", , , ,192596,474498,,Biotoop,
"7698",0,3018,Arnhem,Arnhem,Jagersweg,"10", ,6823LL,6823LL10, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192916,446561,,Biotoop,
"12431",0,2740,Arnhem,Arnhem,Geitenkamp,"71", ,6823HD,6823HD71, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925", , , ,192919,446132,,Biotoop,
"12432",0,2741,Arnhem,Arnhem,Geitenkamp,"73", ,6823HD,6823HD73, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925", , , ,192920,446130,,Biotoop,
"13428",0,3023,Arnhem,Arnhem,Jagersweg,"2", ,6823LL,6823LL2, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192904,446560,,Biotoop,
"13429",0,3027,Arnhem,Arnhem,Jagersweg,"26", ,6823LL,6823LL26, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192950,446579,,Biotoop,
"13430",0,3028,Arnhem,Arnhem,Jagersweg,"28", ,6823LL,6823LL28, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192949,446577,,Biotoop,
"14406",0,2180,Arnhem,Arnhem,Bernhardlaan,"21", ,6824LB,6824LB21, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-9-1999,"1953","1954", , , ,192952,445373,,Biotoop,
"14407",0,2181,Arnhem,Arnhem,Bernhardlaan,"23", ,6824LC,6824LC23, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-9-1999,"1953","1954", , , ,192952,445373,,Biotoop,
"14439",0,4497,Arnhem,Arnhem,Schuttersbergplein,"50", ,6823KR,6823KR50, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192897,446538,,Biotoop,
"14440",0,4503,Arnhem,Arnhem,Schuttersbergplein,"56", ,6823KR,6823KR56, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192906,446519,,Biotoop,
"11643",0,3136,Arnhem,Arnhem,"Wittlaan, Johan de","316", ,6828WZ,6828WZ316, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,16-5-2000,"1956","1957", , , ,192752,443469,,Biotoop,
"11645",0,3156,Arnhem,Arnhem,"Josephstraat, Sint","44", ,6823ES,6823ES44, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1920","1923", , , ,192942,446038,,Biotoop,
"11650",0,2542,Arnhem,Arnhem,Druckerstraat,"19", ,6823HR,6823HR19, ,bejaardenwoning,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1930", , , , ,192969,446144,,Biotoop,
"13536",0,4341,Arnhem,Arnhem,Rosendaalseweg,"609", ,6824KL,6824KL609, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1920","1923", , , ,192933,445727,,Biotoop,
"11651",0,2544,Arnhem,Arnhem,Druckerstraat,"23", ,6823HR,6823HR23, ,bejaardenwoning,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1930", , , , ,192969,446149,,Biotoop,
"11652",0,2546,Arnhem,Arnhem,Druckerstraat,"27", ,6823HR,6823HR27, ,bejaardenwoning,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1930", , , , ,192958,446170,,Biotoop,
"12618",0,2787,Arnhem,Arnhem,Hazenpad,"7", ,6823LH,6823LH7, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192976,446577,,Biotoop,
"12624",0,2861,Arnhem,Arnhem,Hertenlaan,"11", ,6823LC,6823LC11, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192949,446524,,Biotoop,
"12625",0,2868,Arnhem,Arnhem,Hertenlaan,"25", ,6823LC,6823LC25, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192981,446537,,Biotoop,
"12629",0,2785,Arnhem,Arnhem,Hazenpad,"5", ,6823LH,6823LH5, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192978,446572,,Biotoop,
"14605",0,3164,Arnhem,Arnhem,Julianalaan,"5", ,6824KG,6824KG5, ,koetshuis,woonfunctie,gemeentelijk monument,middenkwaliteit,5-7-1994,"1905","1915", , , ,192788,445372,,Biotoop,
"14608",0,2547,Arnhem,Arnhem,Druckerstraat,"29", ,6823HR,6823HR29, ,bejaardenwoning,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1930", , , , ,192960,446168,,Biotoop,
"14609",0,2548,Arnhem,Arnhem,Druckerstraat,"31", ,6823HR,6823HR31, ,bejaardenwoning,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1930", , , , ,192958,446166,,Biotoop,
"14622",0,2721,Arnhem,Arnhem,Geitenkamp,"41", ,6823HD,6823HD41, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,9-12-1997,"1920","1925", , , ,192974,446059,,Biotoop,
"11766",0,1345,Apeldoorn,Apeldoorn,Vonderlaan,"1", ,7313AE,7313AE1, ,villa,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1870","1880", , , ,192646,471055,,Biotoop,
"13733",0,4502,Arnhem,Arnhem,Schuttersbergplein,"55", ,6823KR,6823KR55, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192906,446523,,Biotoop,
"13734",0,4508,Arnhem,Arnhem,Schuttersbergweg,"25", ,6823KE,6823KE25, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,15-6-1999,"1924", , , , ,192839,446201,,Biotoop,
"14535",0,3029,Arnhem,Arnhem,Jagersweg,"30", ,6823LL,6823LL30, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192947,446576,,Biotoop,
"14537",0,3034,Arnhem,Arnhem,Jagersweg,"4", ,6823LL,6823LL4, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,25-5-1999,"1923","1924", , , ,192906,446558,,Biotoop,
